Dewpoint,HourlyPrecipIn,Humidity,Pressure,SolarRadiationWatts/m^2,Temperature,deviceTime_unix,WindDirectionDegrees,WindSpeedGustMPH,WindSpeedMPH,dailyrainin
10.722222222222221,0.0,90.0,1003.38300139,0.0,12.277777777777779,1528877986,91.0,0.0,0.0,0.0
10.722222222222221,0.0,90.0,1003.38300139,0.0,12.277777777777779,1528878290,91.0,0.0,0.0,0.0
10.88888888888889,0.0,91.0,1003.7216389200001,0.0,12.277777777777779,1528878594,91.0,0.0,0.0,0.0
10.999999999999998,0.0,92.0,1003.38300139,0.0,12.222222222222223,1528878898,91.0,0.0,0.0,0.0
11.11111111111111,0.0,93.0,1003.38300139,0.0,12.222222222222223,1528879186,91.0,0.0,0.0,0.0
10.999999999999998,0.0,93.0,1003.38300139,0.0,12.11111111111111,1528879490,91.0,0.0,0.0,0.0
10.88888888888889,0.0,93.0,1003.38300139,0.0,12.000000000000002,1528879794,91.0,0.0,0.0,0.0
10.999999999999998,0.0,94.0,1003.38300139,0.0,11.88888888888889,1528880098,91.0,0.0,0.0,0.0
10.777777777777777,0.0,93.0,1003.38300139,0.0,11.88888888888889,1528880386,91.0,0.0,0.0,0.0
10.777777777777777,0.0,93.0,1003.38300139,0.0,11.88888888888889,1528880690,91.0,0.0,0.0,0.0
10.88888888888889,0.0,94.0,1003.38300139,0.0,11.77777777777778,1528880994,91.0,0.0,0.0,0.0
10.88888888888889,0.0,95.0,1003.38300139,0.0,11.722222222222223,1528881298,91.0,0.0,0.0,0.0
10.88888888888889,0.0,95.0,1003.0443638600001,0.0,11.722222222222223,1528881586,91.0,0.0,0.0,0.0
10.777777777777777,0.0,95.0,1003.0443638600001,0.0,11.61111111111111,1528881890,91.0,0.0,0.0,0.0
10.88888888888889,0.0,96.0,1003.38300139,0.0,11.500000000000002,1528882194,86.0,0.0,0.0,0.0
10.777777777777777,0.0,96.0,1003.38300139,0.0,11.38888888888889,1528882498,87.0,0.0,0.0,0.0
10.611111111111112,0.0,95.0,1003.0443638600001,0.0,11.38888888888889,1528882786,87.0,0.0,0.0,0.0
10.5,0.0,94.0,1003.0443638600001,0.0,11.38888888888889,1528883090,87.0,0.0,0.0,0.0
10.611111111111112,0.0,95.0,1003.0443638600001,0.0,11.38888888888889,1528883394,87.0,0.0,0.0,0.0
10.5,0.0,94.0,1002.7057263300001,0.0,11.38888888888889,1528883698,87.0,0.0,0.0,0.0
10.277777777777779,0.0,92.0,1003.0443638600001,0.0,11.500000000000002,1528883986,93.0,0.0,0.0,0.0
9.722222222222223,0.0,88.0,1002.7057263300001,0.0,11.61111111111111,1528884290,84.0,0.0,0.0,0.0
10.111111111111112,0.0,90.0,1002.7057263300001,0.0,11.722222222222223,1528884594,85.0,0.0,0.0,0.0
10.222222222222221,0.0,90.0,1002.3670888000001,0.0,11.77777777777778,1528884898,85.0,0.0,0.0,0.0
10.5,0.0,91.0,1002.7057263300001,0.0,11.88888888888889,1528885186,85.0,0.0,0.0,0.0
10.5,0.0,91.0,1002.7057263300001,0.0,11.88888888888889,1528885490,85.0,0.0,0.0,0.0
10.777777777777777,0.0,92.0,1002.7057263300001,0.0,12.000000000000002,1528885794,85.0,0.0,0.0,0.0
10.777777777777777,0.0,92.0,1002.7057263300001,0.0,12.000000000000002,1528886098,85.0,0.0,0.0,0.0
10.999999999999998,0.0,93.0,1002.7057263300001,0.0,12.11111111111111,1528886386,85.0,0.0,0.0,0.0
10.999999999999998,0.0,93.0,1002.7057263300001,0.0,12.11111111111111,1528886690,85.0,0.0,0.0,0.0
11.11111111111111,0.0,94.0,1002.7057263300001,0.0,12.000000000000002,1528886994,85.0,0.0,0.0,0.0
11.11111111111111,0.0,95.0,1002.7057263300001,0.0,11.88888888888889,1528887298,85.0,0.0,0.0,0.0
10.999999999999998,0.0,95.0,1002.7057263300001,0.0,11.77777777777778,1528887586,85.0,0.0,0.0,0.0
11.11111111111111,0.0,96.0,1002.7057263300001,0.0,11.722222222222223,1528887890,85.0,0.0,0.0,0.0
11.11111111111111,0.0,96.0,1002.7057263300001,0.0,11.722222222222223,1528888194,85.0,0.0,0.0,0.0
11.11111111111111,0.0,96.0,1002.7057263300001,0.0,11.722222222222223,1528888498,85.0,0.0,0.0,0.0
10.999999999999998,0.0,96.0,1002.7057263300001,0.0,11.61111111111111,1528888786,85.0,0.0,0.0,0.0
10.999999999999998,0.0,96.0,1002.7057263300001,0.0,11.61111111111111,1528889090,85.0,0.0,0.0,0.0
10.999999999999998,0.0,96.0,1003.0443638600001,0.0,11.61111111111111,1528889394,85.0,0.0,0.0,0.0
10.88888888888889,0.0,96.0,1002.7057263300001,0.0,11.500000000000002,1528889698,85.0,0.0,0.0,0.0
10.722222222222221,0.0,95.0,1002.7057263300001,0.0,11.500000000000002,1528889986,84.0,0.0,0.0,0.0
10.611111111111112,0.0,94.0,1002.7057263300001,0.0,11.500000000000002,1528890290,84.0,0.0,0.0,0.0
10.611111111111112,0.0,94.0,1002.3670888000001,0.0,11.500000000000002,1528890594,84.0,0.0,0.0,0.0
10.5,0.0,94.0,1002.3670888000001,0.0,11.38888888888889,1528890898,84.0,0.0,0.0,0.0
10.277777777777779,0.0,93.0,1002.7057263300001,0.0,11.38888888888889,1528891186,84.0,0.0,0.0,0.0
10.222222222222221,0.0,92.0,1002.7057263300001,0.0,11.38888888888889,1528891490,92.0,0.0,0.0,0.0
9.888888888888888,0.0,90.0,1002.7057263300001,0.0,11.500000000000002,1528891794,99.0,0.0,0.0,0.0
9.500000000000002,0.0,87.0,1002.7057263300001,0.0,11.61111111111111,1528892098,90.0,0.0,0.0,0.0
9.888888888888888,0.0,89.0,1002.3670888000001,0.0,11.61111111111111,1528892386,70.0,0.0,0.0,0.0
10.111111111111112,0.0,90.0,1002.7057263300001,0.0,11.722222222222223,1528892690,109.0,0.0,0.0,0.0
10.222222222222221,0.0,90.0,1003.0443638600001,0.0,11.77777777777778,1528892994,109.0,0.0,0.0,0.0
10.611111111111112,0.0,92.0,1002.7057263300001,0.0,11.77777777777778,1528893298,108.0,0.0,0.0,0.0
10.611111111111112,0.0,92.0,1002.7057263300001,0.0,11.77777777777778,1528893586,108.0,0.0,0.0,0.0
10.722222222222221,0.0,93.0,1002.7057263300001,0.0,11.77777777777778,1528893890,108.0,0.0,0.0,0.0
10.88888888888889,0.0,94.0,1002.7057263300001,1.24,11.77777777777778,1528894194,108.0,0.0,0.0,0.0
10.722222222222221,0.0,93.0,1003.0443638600001,3.09,11.77777777777778,1528894498,107.0,0.0,0.0,0.0
10.722222222222221,0.0,93.0,1002.7057263300001,4.44,11.77777777777778,1528894786,106.0,0.0,0.0,0.0
10.388888888888891,0.0,91.0,1002.7057263300001,6.27,11.77777777777778,1528895090,105.0,0.0,0.0,0.0
10.222222222222221,0.0,90.0,1003.0443638600001,8.06,11.77777777777778,1528895394,101.0,0.0,0.0,0.0
9.61111111111111,0.0,86.0,1003.0443638600001,9.75,11.88888888888889,1528895698,92.0,0.0,0.0,0.0
9.27777777777778,0.0,84.0,1003.0443638600001,11.16,11.88888888888889,1528895986,107.0,0.0,0.0,0.0
9.61111111111111,0.0,86.0,1003.0443638600001,12.91,11.88888888888889,1528896290,104.0,0.0,0.0,0.0
9.61111111111111,0.0,86.0,1003.0443638600001,15.96,11.88888888888889,1528896594,81.0,0.0,0.0,0.0
9.722222222222223,0.0,86.0,1003.0443638600001,16.98,12.000000000000002,1528896898,81.0,0.0,0.0,0.0
10.111111111111112,0.0,88.0,1003.0443638600001,18.09,12.000000000000002,1528897186,81.0,0.0,0.0,0.0
10.222222222222221,0.0,88.0,1003.0443638600001,19.11,12.11111111111111,1528897490,81.0,0.0,0.0,0.0
10.388888888888891,0.0,89.0,1003.0443638600001,20.08,12.11111111111111,1528897794,81.0,0.0,0.0,0.0
10.388888888888891,0.0,89.0,1003.0443638600001,22.32,12.11111111111111,1528898098,81.0,0.0,0.0,0.0
10.5,0.0,89.0,1003.0443638600001,23.4,12.222222222222223,1528898386,81.0,0.0,0.0,0.0
10.722222222222221,0.0,90.0,1003.0443638600001,24.34,12.277777777777779,1528898690,81.0,0.0,0.0,0.0
10.722222222222221,0.0,89.0,1003.38300139,25.76,12.388888888888888,1528898994,81.0,0.0,0.0,0.0
10.5,0.0,88.0,1003.0443638600001,26.01,12.388888888888888,1528899298,81.0,0.0,0.0,0.0
10.722222222222221,0.0,89.0,1003.38300139,27.24,12.388888888888888,1528899586,110.0,0.0,0.0,0.0
10.388888888888891,0.0,87.0,1003.38300139,37.72,12.5,1528899890,113.0,0.0,0.0,0.0
9.888888888888888,0.0,83.0,1003.38300139,38.32,12.722222222222221,1528900194,113.0,0.0,0.0,0.0
10.277777777777779,0.0,84.0,1003.38300139,30.3,12.888888888888891,1528900498,113.0,0.0,0.0,0.0
10.388888888888891,0.0,83.0,1003.38300139,31.36,13.222222222222221,1528900786,106.0,0.0,0.0,0.0
10.88888888888889,0.0,84.0,1003.38300139,32.58,13.499999999999998,1528901090,144.0,0.0,0.0,0.0
10.999999999999998,0.0,83.0,1003.38300139,49.65,13.777777777777777,1528901394,145.0,0.0,0.0,0.0
11.11111111111111,0.0,82.0,1003.38300139,49.31,14.11111111111111,1528901698,145.0,0.0,0.0,0.0
11.11111111111111,0.0,81.0,1003.7216389200001,354.93,14.27777777777778,1528901986,144.0,0.0,0.0,0.0
10.777777777777777,0.0,78.0,1003.7216389200001,367.05,14.61111111111111,1528902290,144.0,0.0,0.0,0.0
10.88888888888889,0.0,77.0,1003.7216389200001,382.91,14.888888888888888,1528902594,144.0,0.0,0.0,0.0
10.722222222222221,0.0,74.0,1003.7216389200001,397.0,15.277777777777779,1528902898,124.0,0.0,0.0,0.0
11.11111111111111,0.0,74.0,1003.7216389200001,407.17,15.722222222222221,1528903186,111.0,0.0,0.0,0.0
11.38888888888889,0.0,73.0,1003.7216389200001,416.24,16.222222222222225,1528903490,147.0,0.0,0.0,0.0
11.61111111111111,0.0,72.0,1003.7216389200001,428.27,16.722222222222225,1528903794,116.0,0.0,0.0,0.0
12.000000000000002,0.0,72.0,1003.7216389200001,436.13,17.11111111111111,1528904098,147.0,0.0,0.0,0.0
12.11111111111111,0.0,71.0,1004.0602764500001,444.47,17.38888888888889,1528904386,156.0,0.0,0.0,0.0
11.61111111111111,0.0,67.0,1003.7216389200001,460.28,17.77777777777778,1528904690,129.0,0.0,0.0,0.0
11.11111111111111,0.0,62.0,1004.0602764500001,471.74,18.5,1528904994,156.0,0.0,0.0,0.0
12.888888888888891,0.0,68.0,1004.0602764500001,478.42,18.88888888888889,1528905298,148.0,0.0,0.0,0.0
12.277777777777779,0.0,64.0,1003.7216389200001,486.69,19.22222222222222,1528905586,163.0,0.0,0.0,0.0
12.777777777777779,0.0,64.0,1004.0602764500001,497.15,19.777777777777775,1528905890,152.0,0.0,0.0,0.0
13.388888888888891,0.0,65.0,1004.0602764500001,508.29,20.222222222222225,1528906194,104.0,0.0,0.0,0.0
13.222222222222221,0.0,63.0,1004.0602764500001,515.88,20.500000000000004,1528906498,156.0,0.0,0.0,0.0
13.0,0.0,62.0,1004.0602764500001,526.8,20.500000000000004,1528906786,145.0,0.0,0.0,0.0
12.777777777777779,0.0,60.0,1004.0602764500001,540.95,20.777777777777782,1528907090,119.0,0.0,0.0,0.0
13.277777777777777,0.0,61.0,1004.0602764500001,547.14,21.11111111111111,1528907394,122.0,0.0,0.0,0.0
13.777777777777777,0.0,62.0,1004.0602764500001,552.59,21.38888888888889,1528907698,215.0,2.5,0.7,0.0
13.611111111111112,0.0,61.0,1004.0602764500001,557.31,21.38888888888889,1528907986,115.0,0.0,0.0,0.0
13.388888888888891,0.0,59.0,1004.0602764500001,570.81,21.72222222222222,1528908290,103.0,0.0,0.0,0.0
13.111111111111112,0.0,57.0,1004.0602764500001,584.39,21.999999999999996,1528908594,132.0,0.0,0.0,0.0
13.722222222222225,0.0,58.0,1004.0602764500001,591.56,22.277777777777775,1528908898,118.0,0.0,0.0,0.0
14.27777777777778,0.0,60.0,1003.7216389200001,593.86,22.38888888888889,1528909186,145.0,0.0,0.0,0.0
13.88888888888889,0.0,58.0,1003.7216389200001,603.07,22.5,1528909490,119.0,0.0,0.0,0.0
14.000000000000002,0.0,57.0,1004.0602764500001,612.22,22.888888888888893,1528909794,120.0,0.0,0.0,0.0
14.722222222222223,0.0,59.0,1004.0602764500001,618.71,23.11111111111111,1528910098,209.0,0.0,0.0,0.0
14.888888888888888,0.0,60.0,1004.0602764500001,621.18,23.11111111111111,1528910386,125.0,0.0,0.0,0.0
14.11111111111111,0.0,57.0,1003.7216389200001,632.0,23.000000000000004,1528910690,152.0,0.0,0.0,0.0
14.222222222222223,0.0,57.0,1003.7216389200001,641.47,23.22222222222222,1528910994,109.0,0.0,0.0,0.0
14.38888888888889,0.0,57.0,1003.7216389200001,653.12,23.388888888888886,1528911298,127.0,0.0,0.0,0.0
14.500000000000002,0.0,57.0,1003.7216389200001,656.87,23.5,1528911586,188.0,4.9,3.1,0.0
14.222222222222223,0.0,56.0,1003.7216389200001,661.62,23.388888888888886,1528911890,196.0,4.9,3.1,0.0
14.61111111111111,0.0,57.0,1003.7216389200001,668.22,23.61111111111111,1528912194,103.0,0.0,0.0,0.0
15.111111111111112,0.0,59.0,1003.7216389200001,675.34,23.61111111111111,1528912498,137.0,0.0,0.0,0.0
14.27777777777778,0.0,56.0,1003.7216389200001,686.23,23.61111111111111,1528912786,164.0,0.0,0.0,0.0
14.27777777777778,0.0,56.0,1004.0602764500001,690.82,23.61111111111111,1528913090,187.0,0.0,0.0,0.0
14.222222222222223,0.0,55.0,1004.0602764500001,700.43,23.722222222222225,1528913394,110.0,0.0,0.0,0.0
14.38888888888889,0.0,55.0,1004.0602764500001,708.69,24.000000000000004,1528913698,83.0,0.0,0.0,0.0
14.11111111111111,0.0,53.0,1004.0602764500001,714.54,24.277777777777782,1528913986,127.0,0.0,0.0,0.0
13.499999999999998,0.0,50.0,1004.0602764500001,722.7,24.61111111111111,1528914290,147.0,0.0,0.0,0.0
14.000000000000002,0.0,51.0,1004.0602764500001,729.78,24.777777777777775,1528914594,172.0,0.0,0.0,0.0
13.777777777777777,0.0,49.0,1004.0602764500001,735.98,25.222222222222225,1528914898,136.0,0.0,0.0,0.0
15.111111111111112,0.0,53.0,1004.0602764500001,739.1,25.27777777777778,1528915186,121.0,0.0,0.0,0.0
