unix_time,value
1447986433.0,nan
1448764033.0,nan
1449541633.0,nan
1450319233.0,nan
1451096833.0,nan
1451874433.0,nan
1452652033.0,nan
1453429633.0,nan
1454207233.0,nan
1454984833.0,nan
1455762433.0,nan
1456540033.0,nan
1457317633.0,nan
1458095233.0,nan
1458872833.0,nan
1459650433.0,nan
1460428033.0,nan
1461205633.0,nan
1461983233.0,nan
1462760833.0,nan
1463538433.0,nan
1464316033.0,nan
1465093633.0,nan
1465871233.0,nan
1466648833.0,nan
1467426433.0,nan
1468204033.0,nan
1468981633.0,nan
1469759233.0,nan
1470536833.0,nan
1471314433.0,nan
1472092033.0,nan
1472869633.0,nan
1473647233.0,nan
1474424833.0,nan
1475202433.0,nan
1475980033.0,nan
1476757633.0,nan
1477535233.0,nan
1478312833.0,nan
1479090433.0,nan
1479868033.0,nan
1480645633.0,nan
1481423233.0,nan
1482200833.0,nan
1482978433.0,nan
1483756033.0,nan
1484533633.0,nan
1485311233.0,nan
1486088833.0,nan
1486866433.0,nan
1487644033.0,nan
1488421633.0,nan
1489199233.0,nan
1489976833.0,nan
1490754433.0,nan
1491532033.0,nan
1492309633.0,nan
1493087233.0,nan
1493864833.0,nan
1494642433.0,nan
1495420033.0,nan
1496197633.0,nan
1496975233.0,nan
1497752833.0,nan
1498530433.0,nan
1499308033.0,nan
1500085633.0,nan
1500863233.0,nan
1501640833.0,nan
1502418433.0,nan
1503196033.0,nan
1503973633.0,nan
1504751233.0,nan
1505528833.0,nan
1506306433.0,nan
1507084033.0,nan
1507861633.0,nan
1508639233.0,nan
1509416833.0,nan
1510194433.0,nan
1510972033.0,nan
1511749633.0,nan
1512527233.0,nan
1513304833.0,nan
1514082433.0,nan
1514860033.0,nan
1515637633.0,nan
1516415233.0,nan
1517192833.0,nan
1517970433.0,nan
1518748033.0,nan
1519525633.0,nan
1520303233.0,nan
1521080833.0,nan
1521858433.0,nan
1522636033.0,1010.9048506336475
1523413633.0,1004.0493980712941
1524191233.0,1007.7830605389875
1524968833.0,1006.3313420395563
1525746433.0,1007.3266049434856
1526524033.0,998.001064664182
1527301633.0,998.9100161809677
1528079233.0,1006.1421276287509
1528856833.0,1003.2040147325466
1529634433.0,1005.016494502613
